rep,fold,row_id,actual,prediction
1,CHEMBL477772,5.0,5.139403337114643
1,CHEMBL513909,5.0,5.219500659226394
1,CHEMBL522892,6.276,5.281798511506037
1,CHEMBL464552,5.0,5.262294336836168
1,CHEMBL483321,5.0,5.239935784204593
1,CHEMBL525191,5.0,5.198189158663465
1,CHEMBL445813,5.0,5.352019574931408
1,CHEMBL572881,5.0,5.242631143681714
2,CHEMBL574738,5.523,5.368388585180623
2,CHEMBL558752,5.0,5.240475972085386
2,CHEMBL573339,5.0,5.257003924466337
2,CHEMBL576982,5.0,5.293507879776831
2,CHEMBL608154,5.0,5.109271292748918
2,CHEMBL601719,5.0,5.2343120505485885
2,CHEMBL607707,5.0,5.063956641681594
2,CHEMBL296468,5.0,5.365629383881923
3,CHEMBL300138,5.0,5.314470913793103
3,CHEMBL162,7.77,6.17110666666667
3,CHEMBL939,5.0,5.000257521223758
3,CHEMBL941,5.0,5.069934889097902
3,CHEMBL91829,6.194,5.325143500000001
3,CHEMBL101253,5.0,5.118234615151541
3,CHEMBL103667,5.0,5.227049381012116
3,CHEMBL105442,5.0,5.20763276329969
4,CHEMBL119385,5.0,5.226284475323119
4,CHEMBL124660,5.0,5.062334587502606
4,CHEMBL1336,5.0,5.164840527604291
4,CHEMBL180022,5.0,5.168933279914529
4,CHEMBL191003,5.0,5.106408732706183
4,CHEMBL377300,5.0,5.252616643621487
4,CHEMBL1173655,5.0,5.071493887484025
4,CHEMBL1230020,5.0,5.2289316086564535
5,CHEMBL1236107,5.0,5.193177897232397
5,CHEMBL1240703,5.0,5.977326153846155
5,CHEMBL1241674,5.398,5.354167792642142
5,CHEMBL1287853,5.097,5.150629548059047
5,CHEMBL1289926,5.0,5.25175919170604
5,CHEMBL1614701,5.0,5.152297864714212
5,CHEMBL1721885,6.367,5.64479158974359
5,CHEMBL1789941,5.0,5.275430869565217
6,CHEMBL1908391,5.0,5.12363302738591
6,CHEMBL1908392,6.42,5.223331433400948
6,CHEMBL1908393,5.0,5.139979270935962
6,CHEMBL1908394,5.0,5.231959210084033
6,CHEMBL1908395,5.678,5.257806170243052
6,CHEMBL1908396,5.0,5.136847150635209
6,CHEMBL1908397,5.824,5.242230613592806
6,CHEMBL2309006,9.0,5.889509736842106
7,CHEMBL2309609,5.658,6.997699791666662
7,CHEMBL10,5.0,5.282611743387139
7,CHEMBL440084,5.0,5.213571010053808
7,CHEMBL535,6.337,5.660260844298245
7,CHEMBL14762,5.0,5.242249934529334
7,CHEMBL428690,5.0,5.287153400540636
7,CHEMBL553,5.0,5.160771063277512
7,CHEMBL554,5.0,5.146588299649861
8,CHEMBL278041,5.77,5.054544188412208
8,CHEMBL24828,5.0,5.08073974518443
8,CHEMBL31965,5.0,5.118151622977749
8,CHEMBL288441,5.0,5.10797951888418
8,CHEMBL379218,6.208,5.318679015134612
8,CHEMBL386051,5.0,5.193925849011418
8,CHEMBL384304,5.0,5.0650135201944435
8,CHEMBL1421,5.0,5.317001910014191
9,CHEMBL215152,5.0,5.178702087771512
9,CHEMBL221959,5.0,5.249014858864744
9,CHEMBL223360,5.77,5.126987597374621
9,CHEMBL230011,5.745,5.200800639702663
9,CHEMBL249697,5.0,5.155733812636164
9,CHEMBL255863,5.0,5.227148777777778
9,CHEMBL259084,5.0,5.215763306369329
9,CHEMBL261849,5.0,5.081097595704949
10,CHEMBL572878,5.094,5.164213076853584
10,CHEMBL450786,5.0,5.679382558139533
10,CHEMBL509032,5.699,5.149642747635924
10,CHEMBL491473,5.0,5.13065077250473
10,CHEMBL475251,5.398,5.129773044474742
10,CHEMBL494089,6.854,5.258113445864715
10,CHEMBL521851,5.0,5.368164766925538
