fold,organism_tid,row_id,actual,prediction
1,103095,CHEMBL513909,5.0,5.013331890905297
1,103095,CHEMBL494089,5.824,5.299652538620449
1,103095,CHEMBL230011,5.0,5.333359428571429
1,103095,CHEMBL386051,6.071,5.013767615815953
1,103095,CHEMBL450786,5.0,5.022608413057531
1,103095,CHEMBL1241674,9.0,5.234067705128203
1,103095,CHEMBL288441,5.0,5.246015142857144
1,103095,CHEMBL464552,5.0,5.2652533054711235
1,30048,CHEMBL91829,5.0,5.000069999999999
1,30048,CHEMBL521851,5.0,5.016512380995103
1,30048,CHEMBL1614701,5.0,5.031957219012604
1,30048,CHEMBL14762,5.0,5.020455356267507
1,30048,CHEMBL1240703,5.0,5.094438003230475
1,30048,CHEMBL1241674,5.0,5.219622705128203
1,30048,CHEMBL494089,5.0,5.2710968243347365
1,30048,CHEMBL941,5.0,5.000000000000001
1,101465,CHEMBL440084,5.658,5.047291319273399
1,101465,CHEMBL509032,5.0,5.753698453781514
1,101465,CHEMBL191003,5.0,5.57751156737589
1,101465,CHEMBL574738,5.0,5.468149444444444
1,101465,CHEMBL31965,5.0,5.007732925541854
1,101465,CHEMBL572878,5.0,5.778895630952385
1,101465,CHEMBL494089,5.0,5.200685371953785
1,101465,CHEMBL221959,5.0,5.011496239170757
1,101602,CHEMBL2309609,5.0,5.257809156862746
1,101602,CHEMBL10,5.0,5.891338612044817
1,101602,CHEMBL483321,5.0,5.023446092129557
1,101602,CHEMBL1908394,5.0,5.015305537801659
1,101602,CHEMBL494089,5.0,5.278667514810927
1,101602,CHEMBL1721885,5.0,5.02602387855509
1,101602,CHEMBL445813,5.0,5.70144545798319
1,101602,CHEMBL1908392,5.0,5.312953406862743
2,103095,CHEMBL558752,5.0,5.051239449272532
2,103095,CHEMBL1289926,5.0,5.040807551634865
2,103095,CHEMBL124660,5.0,5.094664057426174
2,103095,CHEMBL554,6.337,5.0665362500088795
2,103095,CHEMBL491473,5.0,5.0401987439072355
2,103095,CHEMBL1908393,6.432,5.034788769589531
2,103095,CHEMBL2309609,5.0,5.251896377011495
2,103095,CHEMBL535,5.0,5.052106175134389
2,30048,CHEMBL1908396,5.0,5.090268392870473
2,30048,CHEMBL475251,5.0,5.018247321441903
2,30048,CHEMBL509032,5.0,5.748636728222997
2,30048,CHEMBL24828,5.523,5.022170560976836
2,30048,CHEMBL440084,5.0,5.282993555555557
2,30048,CHEMBL1721885,5.0,5.013641435965995
2,30048,CHEMBL535,5.0,5.015085084225299
2,30048,CHEMBL105442,5.638,5.028115615978098
2,101465,CHEMBL1908394,5.0,5.017727484962406
2,101465,CHEMBL300138,5.0,5.695122857142854
2,101465,CHEMBL475251,5.0,5.023855654775236
2,101465,CHEMBL576982,6.155,5.000058647152423
2,101465,CHEMBL24828,6.237,5.005030560976836
2,101465,CHEMBL477772,5.0,5.025030530612245
2,101465,CHEMBL522892,5.0,5.058173371314916
2,101465,CHEMBL450786,5.0,5.012914063454169
2,101602,CHEMBL558752,6.377,5.054810282605866
2,101602,CHEMBL513909,5.0,5.0762535714285715
2,101602,CHEMBL1236107,5.094,5.0000474199739475
2,101602,CHEMBL491473,6.658,5.036458743907235
2,101602,CHEMBL1908395,5.0,5.188592300366302
2,101602,CHEMBL535,5.0,5.032337084225299
2,101602,CHEMBL101253,5.0,5.084844788961036
3,103095,CHEMBL574738,5.0,5.497590483766229
3,103095,CHEMBL572878,5.699,5.5753199077546185
3,103095,CHEMBL1336,5.0,5.036929978154338
3,103095,CHEMBL941,5.0,5.026636279069766
3,103095,CHEMBL601719,5.339,5.0276414340771325
3,103095,CHEMBL103667,5.0,5.040059830729088
3,103095,CHEMBL1421,5.0,5.016909880115589
3,103095,CHEMBL521851,5.0,5.077325180317732
3,30048,CHEMBL249697,5.0,5.458795944444445
3,30048,CHEMBL576982,5.0,5.468198190721645
3,30048,CHEMBL1908395,5.0,5.1857672459111965
3,30048,CHEMBL230011,5.678,5.146877013708519
3,30048,CHEMBL1230020,5.0,5.007901701910908
3,30048,CHEMBL384304,5.0,5.03735541570255
3,30048,CHEMBL162,7.334,5.044229084661044
3,30048,CHEMBL300138,5.0,5.610972404315227
3,101465,CHEMBL14762,5.0,5.009660843463707
3,101465,CHEMBL296468,5.0,5.004089705761171
3,101465,CHEMBL1908391,5.0,5.041911279069767
3,101465,CHEMBL255863,5.0,5.363253040974534
3,101465,CHEMBL384304,5.0,5.013392082369217
3,101465,CHEMBL1287853,5.0,5.60137239393939
3,101465,CHEMBL1289926,5.0,5.001648937549942
3,101602,CHEMBL24828,5.0,5.527154624307863
3,101602,CHEMBL576982,5.0,5.477024060286864
3,101602,CHEMBL91829,5.0,5.061131086595578
3,101602,CHEMBL1908393,5.0,5.426081512531337
3,101602,CHEMBL522892,5.0,5.043163613876613
3,101602,CHEMBL31965,5.0,5.002036350749013
3,101602,CHEMBL386051,5.0,5.339336118426405
3,101602,CHEMBL572881,5.0,5.013927773634983
4,103095,CHEMBL2309006,5.0,5.011740568181819
4,103095,CHEMBL428690,5.0,5.003946594834088
4,103095,CHEMBL31965,5.0,5.002701071647549
4,103095,CHEMBL259084,5.0,5.4046233511904695
4,103095,CHEMBL221959,5.0,5.070450063203463
4,103095,CHEMBL1908397,5.0,5.818406357142855
4,103095,CHEMBL1721885,5.0,5.000147122311171
4,30048,CHEMBL608154,5.0,5.007255244559363
4,30048,CHEMBL464552,5.0,5.253076647727271
4,30048,CHEMBL377300,5.0,5.708112867965383
4,30048,CHEMBL1908393,5.0,5.4076535286796545
4,30048,CHEMBL525191,5.0,5.348421751100439
4,30048,CHEMBL124660,5.26,5.008822714885116
4,30048,CHEMBL554,5.0,5.557403036130538
4,30048,CHEMBL574738,5.77,5.237948869047617
4,101465,CHEMBL379218,5.0,5.413560896825397
4,101465,CHEMBL278041,5.0,5.074534319727892
4,101465,CHEMBL445813,7.377,5.0129861023301014
4,101465,CHEMBL288441,5.0,5.229323832417583
4,101465,CHEMBL215152,5.0,5.0046949962600715
4,101465,CHEMBL554,5.0,5.574607702797205
4,101465,CHEMBL491473,5.0,5.464182192141193
4,101465,CHEMBL1614701,5.0,5.000051306252231
4,101602,CHEMBL119385,5.0,5.104187392857144
4,101602,CHEMBL221959,5.0,5.047026729870131
4,101602,CHEMBL1230020,5.0,5.007894026573427
4,101602,CHEMBL939,5.0,5.000298336949815
4,101602,CHEMBL1789941,5.0,5.000130066844921
4,101602,CHEMBL1336,5.0,5.01579382269359
4,101602,CHEMBL377300,5.0,5.69866453463205
4,101602,CHEMBL941,5.0,5.0000682272909165
5,103095,CHEMBL180022,5.77,5.029662134919784
5,103095,CHEMBL384304,5.0,5.020800795311444
5,103095,CHEMBL119385,5.0,5.1301899523809515
5,103095,CHEMBL1908396,5.301,5.031529834616742
5,103095,CHEMBL379218,6.367,5.0119099037172985
5,103095,CHEMBL525191,5.347,5.2358759380035655
5,103095,CHEMBL1908394,5.0,5.027901943944908
5,30048,CHEMBL450786,5.0,5.016127377678845
5,30048,CHEMBL2309006,5.0,5.1751058892807125
5,30048,CHEMBL296468,5.0,5.006041826706267
5,30048,CHEMBL180022,5.0,5.021668134919784
5,30048,CHEMBL1421,5.0,5.020949346630408
5,30048,CHEMBL1173655,5.0,5.33795858061658
5,30048,CHEMBL386051,5.0,5.3214567417133
5,30048,CHEMBL7064,5.0,5.113444933004976
5,101465,CHEMBL1789941,5.0,5.0060136239543915
5,101465,CHEMBL608154,5.0,5.021442288110168
5,101465,CHEMBL2309006,5.0,5.035942555947377
5,101465,CHEMBL1908397,5.0,5.7585571636904715
5,101465,CHEMBL941,5.0,5.00829450310559
5,101465,CHEMBL572881,5.0,5.0066462151029745
5,101465,CHEMBL105442,5.0,5.190244735930734
5,101465,CHEMBL91829,5.0,5.028405780662484
5,101602,CHEMBL1240703,5.0,5.0060839735973595
5,101602,CHEMBL278041,5.0,5.024063262121466
5,101602,CHEMBL608154,5.0,5.002949788110168
5,101602,CHEMBL572878,6.854,5.24882797788696
5,101602,CHEMBL477772,5.0,5.035604397037135
5,101602,CHEMBL554,5.0,5.380379800724638
5,101602,CHEMBL601719,5.0,5.100623631238809
5,101602,CHEMBL230011,5.0,5.369250190476193
6,103095,CHEMBL1614701,5.0,5.0032809158291265
6,103095,CHEMBL522892,5.097,5.04905216341357
6,103095,CHEMBL10,5.0,5.186200932756138
6,103095,CHEMBL1908391,5.0,5.004795
6,103095,CHEMBL1240703,5.0,5.022037804968484
6,103095,CHEMBL509032,5.0,5.736190475274732
6,103095,CHEMBL608154,5.0,5.061548466386554
6,30048,CHEMBL1287853,5.745,5.355889428571429
6,30048,CHEMBL428690,5.0,5.067137520871145
6,30048,CHEMBL1908397,6.328,5.4491474978355
6,30048,CHEMBL522892,5.0,5.03082960388976
6,30048,CHEMBL1236107,5.0,5.056950746724499
6,30048,CHEMBL1908391,5.0,5.004795
6,30048,CHEMBL10,7.77,5.195753789898994
6,30048,CHEMBL215152,5.0,5.008397729902111
6,101465,CHEMBL1236107,5.0,5.076620746724498
6,101465,CHEMBL428690,5.0,5.029166020871144
6,101465,CHEMBL1908396,5.0,5.108297
6,101465,CHEMBL483321,5.0,5.032840772117558
6,101465,CHEMBL939,5.0,5.013812455691742
6,101465,CHEMBL2309609,5.0,5.263778095238097
6,101465,CHEMBL1173655,5.0,5.316921587006227
6,101465,CHEMBL103667,5.0,5.036414448287006
6,101602,CHEMBL124660,5.0,5.111589821305306
6,101602,CHEMBL14762,5.0,5.033177276731381
6,101602,CHEMBL525191,5.959,5.073808774630538
6,101602,CHEMBL573339,5.0,5.0195332133911625
6,101602,CHEMBL428690,5.0,5.043411020871144
6,101602,CHEMBL607707,5.0,5.021183606236998
6,101602,CHEMBL553,5.0,5.086840576977576
6,101602,CHEMBL162,5.0,5.6920186428571435
7,103095,CHEMBL255863,6.194,5.000048290937997
7,103095,CHEMBL101253,5.0,5.089263172556306
7,103095,CHEMBL296468,5.0,5.014666972224572
7,103095,CHEMBL1287853,5.0,5.3735272126436815
7,103095,CHEMBL939,5.0,5.037230601726257
7,103095,CHEMBL477772,5.0,5.009913494848297
7,103095,CHEMBL445813,5.0,5.711252570503795
7,30048,CHEMBL1336,5.0,5.023750395155067
7,30048,CHEMBL491473,5.0,5.445849555555559
7,30048,CHEMBL513909,5.0,5.007515466409258
7,30048,CHEMBL119385,5.339,5.034410964901799
7,30048,CHEMBL103667,5.0,5.061812568967669
7,30048,CHEMBL191003,6.42,5.048886720206158
7,30048,CHEMBL573339,5.0,5.028318113960344
7,30048,CHEMBL572881,5.0,5.0499611586117705
7,101465,CHEMBL1230020,5.0,5.01822440781105
7,101465,CHEMBL386051,5.0,5.353404019201023
7,101465,CHEMBL1721885,5.0,5.023892683201058
7,101465,CHEMBL162,5.0,5.690350482484656
7,101465,CHEMBL1336,5.0,5.0386287284883995
7,101465,CHEMBL535,5.0,5.023931369304164
7,101465,CHEMBL377300,5.0,5.5429636182287645
7,101465,CHEMBL601719,5.0,5.106159418946241
7,101602,CHEMBL450786,5.0,5.025459233441128
7,101602,CHEMBL464552,5.77,5.02535160359883
7,101602,CHEMBL191003,5.0,5.053179838306984
7,101602,CHEMBL1241674,5.0,6.510417182203395
7,101602,CHEMBL1421,5.0,5.049273953748407
7,101602,CHEMBL1287853,6.208,5.3721172474111745
7,101602,CHEMBL1908397,6.201,5.432955057161977
7,101602,CHEMBL105442,5.0,5.171624779074167
8,103095,CHEMBL576982,5.0,5.387271886487827
8,103095,CHEMBL91829,5.0,5.023542176221905
8,103095,CHEMBL1908392,5.0,5.327300898809519
8,103095,CHEMBL1173655,5.959,5.020538274582562
8,103095,CHEMBL475251,5.0,5.006454065340909
8,103095,CHEMBL215152,5.027,5.042435085312814
8,103095,CHEMBL249697,5.0,5.523150166666665
8,30048,CHEMBL477772,5.0,5.034865156249998
8,30048,CHEMBL553,5.0,5.06996942857143
8,30048,CHEMBL223360,5.0,5.443843812163976
8,30048,CHEMBL445813,5.0,5.683319476190471
8,30048,CHEMBL255863,5.0,5.522806999999997
8,30048,CHEMBL1789941,5.0,5.023051274582562
8,30048,CHEMBL379218,5.0,5.439915841269838
8,30048,CHEMBL607707,5.0,5.006431430832562
8,101465,CHEMBL180022,5.0,5.210578931148214
8,101465,CHEMBL525191,5.0,5.365459279220779
8,101465,CHEMBL230011,5.398,5.223563642857146
8,101465,CHEMBL573339,5.0,5.012999489247313
8,101465,CHEMBL223360,5.0,5.45306214549731
8,101465,CHEMBL1908393,5.0,5.3919588571428605
8,101465,CHEMBL261849,5.0,5.471946904761908
